Cruise,Station,Year,Month,Day,Longitude,Latitude,Depth,Temperature,Salinity,Nitrate
AN_0501,CA04-05,2005,9,6,226.383,71.087,328,0.205,34.661,13.81
AN_0501,CA05-05,2005,9,2,232.477,71.278,3,-0.375,27.393,0.12
AN_0501,CA05-05,2005,9,2,232.477,71.278,5,-0.02,27.07,0.14
AN_0501,CA05-05,2005,9,2,232.477,71.278,11,-0.367,27.409,0.07
AN_0501,CA05-05,2005,9,2,232.477,71.278,19,-0.381,28.795,0.14
AN_0501,CA05-05,2005,9,2,232.477,71.278,30,1.896,30.468,0.09
AN_0501,CA05-05,2005,9,2,232.477,71.278,40,0.97,31.052,1.02
AN_0501,CA05-05,2005,9,2,232.477,71.278,47,-0.702,31.425,2.09
AN_0501,CA05-05,2005,9,2,232.477,71.278,55,-0.628,31.893,2.21
AN_0501,CA05-05,2005,9,2,232.477,71.278,60,-0.878,32.002,2.65
AN_0501,CA05-05,2005,9,2,232.477,71.278,66,-1.002,32.149,6.15
AN_0501,CA05-05,2005,9,2,232.477,71.278,72,-1.17,32.301,10.64
AN_0501,CA05-05,2005,9,2,232.477,71.278,101,-1.416,32.741,15.44
AN_0501,CA05-05,2005,9,2,232.477,71.278,130,-1.486,32.943,16.03
AN_0501,CA05-05,2005,9,2,232.477,71.278,150,-1.485,33.089,16.27
AN_0501,CA05-05,2005,9,2,232.477,71.278,159,-1.425,33.232,16.46
AN_0501,CA05-05,2005,9,2,232.477,71.278,180,-1.249,33.649,15.88
AN_0501,CA05-05,2005,9,2,232.477,71.278,195,-1.148,33.805,15.68
AN_0501,CA08-05,2005,9,9,234.068,71.005,3,-0.01,27.135,0.19
AN_0501,CA08-05,2005,9,9,234.068,71.005,9,-0.413,27.323,0.06
AN_0501,CA08-05,2005,9,9,234.068,71.005,15,-0.479,27.736,0.07
AN_0501,CA08-05,2005,9,9,234.068,71.005,24,-0.131,29.601,0.07
AN_0501,CA08-05,2005,9,9,234.068,71.005,38,1.096,30.819,0.14
AN_0501,CA08-05,2005,9,9,234.068,71.005,43,-0.199,31.026,0.7
AN_0501,CA08-05,2005,9,9,234.068,71.005,47,0.155,31.347,1.88
AN_0501,CA08-05,2005,9,9,234.068,71.005,58,-0.535,31.86,5.89
AN_0501,CA08-05,2005,9,9,234.068,71.005,78,-1.231,32.368,12.63
AN_0501,CA08-05,2005,9,9,234.068,71.005,100,-1.412,32.697,14.83
AN_0501,CA08-05,2005,9,9,234.068,71.005,120,-1.546,32.891,15.25
AN_0501,CA08-05,2005,9,9,234.068,71.005,144,-1.541,33.108,15.63
AN_0501,CA08-05,2005,9,9,234.068,71.005,160,-1.479,33.294,16.02
AN_0501,CA08-05,2005,9,9,234.068,71.005,180,-1.189,33.613,16.44
AN_0501,CA08-05,2005,9,9,234.068,71.005,200,-0.845,33.938,16.98
AN_0501,CA08-05,2005,9,9,234.068,71.005,251,-0.028,34.559,16.64
AN_0501,CA08-05,2005,9,9,234.068,71.005,301,0.223,34.707,15.74
AN_0501,CA08-05,2005,9,9,234.068,71.005,395,0.349,34.774,14.62
AN_0501,CA18-05,2005,9,12,237.01,70.666,3,2.62,27.976,0.47
AN_0501,CA18-05,2005,9,12,237.01,70.666,8,2.641,28.65,0.1
AN_0501,CA18-05,2005,9,12,237.01,70.666,14,0.167,30.849,0.12
AN_0501,CA18-05,2005,9,12,237.01,70.666,20,-0.457,31.444,0.3
AN_0501,CA18-05,2005,9,12,237.01,70.666,25,-0.703,31.752,0.33
AN_0501,CA18-05,2005,9,12,237.01,70.666,30,-1.05,32.068,4.82
AN_0501,CA18-05,2005,9,12,237.01,70.666,65,-1.443,32.666,12.99
AN_0501,CA18-05,2005,9,12,237.01,70.666,75,-1.469,32.806,13.7
AN_0501,CA18-05,2005,9,12,237.01,70.666,99,-1.476,33.055,14.22
AN_0501,CA18-05,2005,9,12,237.01,70.666,120,-1.38,33.26,15
AN_0501,CA18-05,2005,9,12,237.01,70.666,140,-1.293,33.471,15.35
AN_0501,CA18-05,2005,9,12,237.01,70.666,160,-1.032,33.781,15.96
AN_0501,CA18-05,2005,9,12,237.01,70.666,180,-0.682,34.035,16.38
AN_0501,CA18-05,2005,9,12,237.01,70.666,200,-0.429,34.242,16.58
AN_0501,CA18-05,2005,9,12,237.01,70.666,250,-0.004,34.568,17.41
AN_0501,CA18-05,2005,9,12,237.01,70.666,301,0.171,34.679,16.54
AN_0501,CA18-05,2005,9,12,237.01,70.666,401,0.268,34.737,15.81
AN_0501,CA18-05,2005,9,12,237.01,70.666,537,0.318,34.768,15.26
AN_0501,P,2005,8,26,263.701,72.331,2,0.318,19.547,0.02
AN_0501,P,2005,8,26,263.701,72.331,5,-0.411,24.724,0.03
AN_0501,P,2005,8,26,263.701,72.331,10,-0.816,28.041,0.04
AN_0501,P,2005,8,26,263.701,72.331,20,-1.216,30.61,2.98
AN_0501,P,2005,8,26,263.701,72.331,30,-1.295,31.503,8.45
AN_0501,P,2005,8,26,263.701,72.331,35,-1.316,31.788,10.59
AN_0501,P,2005,8,26,263.701,72.331,40,-1.319,31.989,11.49
AN_0501,P,2005,8,26,263.701,72.331,49,-1.31,32.27,13.29
AN_0501,P,2005,8,26,263.701,72.331,61,-1.291,32.492,14.64
AN_0501,P,2005,8,26,263.701,72.331,80,-1.271,32.697,15.59
AN_0501,P,2005,8,26,263.701,72.331,100,-1.256,32.782,15.79
AN_0501,P,2005,8,26,263.701,72.331,120,-1.246,32.835,16.07
AN_0501,P,2005,8,26,263.701,72.331,140,-1.233,32.891,16.45
AN_0501,P,2005,8,26,263.701,72.331,161,-1.217,32.95,16.61
AN_0501,P,2005,8,26,263.701,72.331,180,-1.207,32.986,16.82
AN_0501,P,2005,8,26,263.701,72.331,200,-1.187,33.035,16.71
AN_0501,P,2005,8,26,263.701,72.331,265,-1.164,33.097,16.72
AN_0501,P,2005,8,26,263.701,72.331,300,-1.152,33.12,16.5
AN_0501,P,2005,8,26,263.701,72.331,443,-1.1,33.206,17.06
AN_0502,18,2005,9,28,280.876,60.157,3,6.348,27.823,0.21
AN_0502,18,2005,9,28,280.876,60.157,5,6.577,27.749,0.23
AN_0502,18,2005,9,28,280.876,60.157,9,6.569,27.749,0.43
AN_0502,18,2005,9,28,280.876,60.157,15,6.496,27.758,0.21
AN_0502,18,2005,9,28,280.876,60.157,23,0.235,29.727,0.28
AN_0502,18,2005,9,28,280.876,60.157,25,-0.967,30.256,0.29
AN_0502,18,2005,9,28,280.876,60.157,30,-1.042,30.316,0.27
AN_0502,18,2005,9,28,280.876,60.157,35,-0.859,30.541,3.03
AN_0502,18,2005,9,28,280.876,60.157,48,-1.308,31.196,7.2
AN_0502,18,2005,9,28,280.876,60.157,50,-1.302,31.302,7.58
AN_0502,18,2005,9,28,280.876,60.157,75,-1.268,32.319,10.29
AN_0502,18,2005,9,28,280.876,60.157,101,-1.187,32.708,12.5
AN_0502,18,2005,9,28,280.876,60.157,126,-1.25,32.844,14.39
AN_0502,20,2005,9,30,283.166,56.84,3,7.742,27.481,0.36
AN_0502,20,2005,9,30,283.166,56.84,10,7.122,27.92,0.57
AN_0502,20,2005,9,30,283.166,56.84,20,4.159,28.828,2.85
AN_0502,20,2005,9,30,283.166,56.84,25,3.942,28.899,3.24
AN_0502,20,2005,9,30,283.166,56.84,35,2.737,29.218,4.39
AN_0502,20,2005,9,30,283.166,56.84,50,1.167,29.84,5.55
AN_0502,20,2005,9,30,283.166,56.84,75,0.159,30.384,6.38
AN_0502,20,2005,9,30,283.166,56.84,100,0.002,30.516,6.49
AN_0502,22,2005,10,6,276.708,58.398,5,4.276,28.434,0.67
AN_0502,22,2005,10,6,276.708,58.398,9,4.277,28.434,0.17
AN_0502,22,2005,10,6,276.708,58.398,14,4.285,28.434,0.83
AN_0502,22,2005,10,6,276.708,58.398,22,4.258,28.45,0.34
AN_0502,22,2005,10,6,276.708,58.398,30,-1.253,31.934,0.6
AN_0502,22,2005,10,6,276.708,58.398,35,-1.423,32.009,0.7
AN_0502,22,2005,10,6,276.708,58.398,40,-1.559,32.074,2.77
AN_0502,22,2005,10,6,276.708,58.398,45,-1.614,32.148,3.93
AN_0502,22,2005,10,6,276.708,58.398,75,-1.521,32.711,9.93
AN_0502,22,2005,10,6,276.708,58.398,100,-1.378,32.959,12.77
AN_0502,22,2005,10,6,276.708,58.398,120,-1.378,33.027,13.91
AN_0502,22,2005,10,6,276.708,58.398,140,-1.401,33.075,14.76
AN_0502,22,2005,10,6,276.708,58.398,160,-1.411,33.097,15.93
AN_0502,22,2005,10,6,276.708,58.398,169,-1.412,33.097,15.63
AN_0502,23,2005,10,11,272.518,59.059,7,4.906,29.482,0.42
AN_0502,23,2005,10,11,272.518,59.059,11,4.904,29.483,0.02
AN_0502,23,2005,10,11,272.518,59.059,19,4.9,29.483,0.15
AN_0502,23,2005,10,11,272.518,59.059,28,3.705,30.173,0
AN_0502,23,2005,10,11,272.518,59.059,37,-1.03,32.223,0.17
AN_0502,23,2005,10,11,272.518,59.059,43,-1.086,32.244,0.17
AN_0502,23,2005,10,11,272.518,59.059,47,-1.351,32.295,1.94
AN_0502,23,2005,10,11,272.518,59.059,52,-1.463,32.339,3.62
AN_0502,23,2005,10,11,272.518,59.059,76,-1.456,32.65,7.81
AN_0502,23,2005,10,11,272.518,59.059,99,-1.126,32.962,10.9
AN_0502,23,2005,10,11,272.518,59.059,120,-1.253,33.035,11.25
AN_0502,23,2005,10,11,272.518,59.059,140,-1.364,33.102,12.23
AN_0502,23,2005,10,11,272.518,59.059,160,-1.435,33.169,12.51
AN_0502,23,2005,10,11,272.518,59.059,180,-1.45,33.187,11.95
AN_0502,23,2005,10,11,272.518,59.059,188,-1.454,33.19,12.13
AN_0502,26,2005,10,16,270.633,60.444,6,3.623,30.3,0.52
AN_0502,26,2005,10,16,270.633,60.444,11,3.608,30.301,0.39
AN_0502,26,2005,10,16,270.633,60.444,17,3.605,30.309,0.42
AN_0502,26,2005,10,16,270.633,60.444,20,3.601,30.307,1.23
AN_0502,26,2005,10,16,270.633,60.444,22,3.601,30.324,0.55
AN_0502,26,2005,10,16,270.633,60.444,28,2.296,31.234,0.57
AN_0502,26,2005,10,16,270.633,60.444,40,-0.688,32.439,1.915
AN_0502,26,2005,10,16,270.633,60.444,50,-1.518,32.744,6.68
AN_0502,26,2005,10,16,270.633,60.444,76,-1.543,33.002,9.62
AN_0502,26,2005,10,16,270.633,60.444,100,-1.597,33.194,10.99
AN_0502,26,2005,10,16,270.633,60.444,120,-1.634,33.295,10.13
AN_0502,26,2005,10,16,270.633,60.444,129,-1.653,33.332,9.96
AN_0502,27,2005,10,16,273.819,61.066,8,4.284,29.662,0.56
AN_0502,27,2005,10,16,273.819,61.066,10,4.286,29.659,0.57
AN_0502,27,2005,10,16,273.819,61.066,16,4.287,29.659,0.58
AN_0502,27,2005,10,16,273.819,61.066,23,4.453,29.772,0.56
AN_0502,27,2005,10,16,273.819,61.066,35,0.312,32.086,0.47
AN_0502,27,2005,10,16,273.819,61.066,38,-0.322,32.253,0.55
AN_0502,27,2005,10,16,273.819,61.066,44,-1.036,32.415,1.03
AN_0502,27,2005,10,16,273.819,61.066,50,-1.322,32.497,1.21
AN_0502,27,2005,10,16,273.819,61.066,76,-1.393,32.814,10.93
AN_0502,27,2005,10,16,273.819,61.066,99,-1.195,32.979,11.59
AN_0502,27,2005,10,16,273.819,61.066,119,-1.343,33.048,11.25
AN_0502,27,2005,10,16,273.819,61.066,140,-1.453,33.164,12.39
AN_0502,27,2005,10,16,273.819,61.066,162,-1.6,33.328,11
AN_0502,27,2005,10,16,273.819,61.066,178,-1.719,33.552,8.7
AN_0502,27,2005,10,16,273.819,61.066,200,-1.764,33.674,7.41
AN_0502,27,2005,10,16,273.819,61.066,220,-1.775,33.703,7.59
AN_0502,27,2005,10,16,273.819,61.066,232,-1.775,33.704,7.31
AN_0502,13a,2005,9,22,295.183,61.273,10,1.03,33.13,6.87
AN_0502,13a,2005,9,22,295.183,61.273,21,0.774,33.195,7.2
AN_0502,13a,2005,9,22,295.183,61.273,27,0.91,33.23,7.54
AN_0502,13a,2005,9,22,295.183,61.273,53,1.023,33.305,7.88
AN_0502,13a,2005,9,22,295.183,61.273,70,0.952,33.305,7.95
AN_0502,13a,2005,9,22,295.183,61.273,98,1.179,33.38,8.21
AN_0502,13a,2005,9,22,295.183,61.273,231,1.79,33.948,11.67
AN_0502,13b,2005,9,22,295.175,61.153,4,1.135,33.222,7.315
AN_0502,13b,2005,9,22,295.175,61.153,7,1.136,33.214,7.08
AN_0502,13b,2005,9,22,295.175,61.153,11,1.111,33.305,7.71
AN_0502,13b,2005,9,22,295.175,61.153,18,1.112,33.329,7.88
AN_0502,13b,2005,9,22,295.175,61.153,22,1.115,33.336,7.99
AN_0502,13b,2005,9,22,295.175,61.153,26,1.11,33.357,8.08
AN_0502,13b,2005,9,22,295.175,61.153,31,1.106,33.37,8.22
AN_0502,13b,2005,9,22,295.175,61.153,34,1.226,33.459,8.77
AN_0502,13b,2005,9,22,295.175,61.153,78,1.224,33.803,10.78
AN_0502,13b,2005,9,22,295.175,61.153,102,1.463,33.971,11.02
AN_0502,13b,2005,9,22,295.175,61.153,119,1.549,34.05,12.6
AN_0502,13b,2005,9,22,295.175,61.153,140,1.543,34.061,12.72
AN_0502,13b,2005,9,22,295.175,61.153,160,1.535,34.069,12.62
AN_0502,13b,2005,9,22,295.175,61.153,202,1.564,34.074,12.69
AN_0502,13b,2005,9,22,295.175,61.153,434,2.849,34.508,14.77
AN_0502,13c,2005,9,22,295.256,61.004,10,1.062,32.997,4.55
AN_0502,13c,2005,9,22,295.256,61.004,25,1.005,33.051,5.17
AN_0502,13c,2005,9,22,295.256,61.004,51,1.12,33.318,6.78
AN_0502,13c,2005,9,22,295.256,61.004,75,1.124,33.598,9.4
AN_0502,13c,2005,9,22,295.256,61.004,102,1.171,33.654,9.71
AN_0502,13c,2005,9,22,295.256,61.004,454,2.371,34.349,14.19
AN_0502,13d,2005,9,22,295.292,60.848,27,1.265,32.779,3.37
AN_0502,13d,2005,9,22,295.292,60.848,50,1.011,32.992,5.65
AN_0502,13d,2005,9,22,295.292,60.848,75,0.967,33.153,6.77
AN_0502,13d,2005,9,22,295.292,60.848,101,1.108,33.47,8.72
AN_0502,13d,2005,9,22,295.292,60.848,150,1.336,33.871,11.72
AN_0502,13e,2005,9,23,295.305,60.748,10,1.537,32.256,4.62
AN_0502,13e,2005,9,23,295.305,60.748,20,1.458,32.585,5.92
AN_0502,13e,2005,9,23,295.305,60.748,51,1.423,32.719,6.46
AN_0502,13e,2005,9,23,295.305,60.748,76,1.406,32.826,6.88
AN_0502,13e,2005,9,23,295.305,60.748,132,1.321,33.006,7.73
AN_0502,13e,2005,9,23,295.305,60.748,208,1.212,33.344,9.33
AN_0502,13e,2005,9,23,295.305,60.748,278,1.573,33.718,11.17
AN_0502,14e,2005,9,24,288.125,62.251,4,2.736,32.04,0.44
AN_0502,14e,2005,9,24,288.125,62.251,5,2.74,32.039,0.43
AN_0502,14e,2005,9,24,288.125,62.251,10,2.734,32.039,0.39
AN_0502,14e,2005,9,24,288.125,62.251,16,2.734,32.04,0.55
AN_0502,14e,2005,9,24,288.125,62.251,24,2.652,32.098,0.23
AN_0502,14e,2005,9,24,288.125,62.251,37,1.497,32.664,NA
AN_0502,14e,2005,9,24,288.125,62.251,47,1.114,32.769,2.18
AN_0502,14e,2005,9,24,288.125,62.251,49,0.477,32.857,3.94
AN_0502,14e,2005,9,24,288.125,62.251,54,-0.03,32.898,5.36
AN_0502,14e,2005,9,24,288.125,62.251,77,-0.005,33.03,6.2
AN_0502,14e,2005,9,24,288.125,62.251,99,-0.165,33.074,6.64
AN_0502,14e,2005,9,24,288.125,62.251,118,-0.747,33.118,7.53
AN_0502,14e,2005,9,24,288.125,62.251,166,-1.171,33.228,9.44
AN_0502,14e,2005,9,24,288.125,62.251,179,-1.109,33.266,9.61
AN_0502,14e,2005,9,24,288.125,62.251,201,-0.433,33.51,11.17
AN_0502,14e,2005,9,24,288.125,62.251,256,-0.054,33.633,11.98
AN_0502,14e,2005,9,24,288.125,62.251,341,-0.02,33.643,12.02
AN_0502,15d,2005,9,25,281.129,64.12,3,1.432,31.802,0.595
AN_0502,15d,2005,9,25,281.129,64.12,6,1.429,31.804,0.72
AN_0502,15d,2005,9,25,281.129,64.12,11,1.38,31.826,0.75
AN_0502,15d,2005,9,25,281.129,64.12,18,1.359,31.833,0.43
AN_0502,15d,2005,9,25,281.129,64.12,24,1.324,31.846,0.37
AN_0502,15d,2005,9,25,281.129,64.12,31,1.162,31.909,0.99
AN_0502,15d,2005,9,25,281.129,64.12,36,0.501,32.135,1.82
AN_0502,15d,2005,9,25,281.129,64.12,41,0.015,32.308,2.26
AN_0502,15d,2005,9,25,281.129,64.12,50,-0.101,32.35,2.91
AN_0502,15d,2005,9,25,281.129,64.12,76,-0.949,32.804,5.63
AN_0502,15d,2005,9,25,281.129,64.12,99,-0.839,32.947,6.71
AN_0502,15d,2005,9,25,281.129,64.12,120,-0.731,32.98,6.73
AN_0502,15d,2005,9,25,281.129,64.12,141,-0.86,33.05,7.18
AN_0502,15d,2005,9,25,281.129,64.12,162,-1.022,33.111,7.29
AN_0502,15d,2005,9,25,281.129,64.12,176,-1.046,33.121,7.37
AN_0502,15d,2005,9,25,281.129,64.12,197,-1.046,33.122,7.36
AN_0502,15d,2005,9,25,281.129,64.12,238,-1.064,33.133,7.37
AN_0502,16d,2005,9,26,278.943,62.758,3,3.972,31.11,0.3
AN_0502,16d,2005,9,26,278.943,62.758,5,3.97,31.11,0.16
AN_0502,16d,2005,9,26,278.943,62.758,9,3.973,31.109,0.18
AN_0502,16d,2005,9,26,278.943,62.758,15,3.981,31.107,0.16
AN_0502,16d,2005,9,26,278.943,62.758,20,3.921,31.132,0.64
AN_0502,16d,2005,9,26,278.943,62.758,23,3.928,31.129,0.41
AN_0502,16d,2005,9,26,278.943,62.758,25,3.661,31.333,0.38
AN_0502,16d,2005,9,26,278.943,62.758,30,3.204,31.369,0.42
AN_0502,16d,2005,9,26,278.943,62.758,35,1.726,31.776,1.23
AN_0502,16d,2005,9,26,278.943,62.758,51,-0.12,32.28,3.15
AN_0502,16d,2005,9,26,278.943,62.758,75,-1.164,32.665,6.02
AN_0502,16d,2005,9,26,278.943,62.758,100,-1.445,32.896,8.16
AN_0502,16d,2005,9,26,278.943,62.758,120,-1.52,32.939,8.47
AN_0502,16d,2005,9,26,278.943,62.758,140,-1.469,33.04,8.58
AN_0502,16d,2005,9,26,278.943,62.758,189,-1.475,33.048,8.42
AN_0502,17c,2005,9,27,281.285,62.134,3,6.494,27.883,0.2
AN_0502,17c,2005,9,27,281.285,62.134,4,6.472,27.891,0.12
AN_0502,17c,2005,9,27,281.285,62.134,7,6.442,27.899,0.14
AN_0502,17c,2005,9,27,281.285,62.134,11,6.432,27.904,0.17
AN_0502,17c,2005,9,27,281.285,62.134,16,5.74,28.074,0.27
AN_0502,17c,2005,9,27,281.285,62.134,26,2.305,29.248,0.28
AN_0502,17c,2005,9,27,281.285,62.134,35,-0.456,30.062,0.97
AN_0502,17c,2005,9,27,281.285,62.134,40,-0.91,30.485,2.05
AN_0502,17c,2005,9,27,281.285,62.134,45,-0.935,30.767,3.76
AN_0502,17c,2005,9,27,281.285,62.134,75,-0.849,32.246,8.54
AN_0502,17c,2005,9,27,281.285,62.134,100,-0.937,32.728,10.05
AN_0502,17c,2005,9,27,281.285,62.134,120,-0.909,32.922,9.72
AN_0502,17c,2005,9,27,281.285,62.134,147,-0.909,32.928,9.88
AN_0502,19e,2005,9,29,281.668,58.419,2,8.205,26.885,0.36
AN_0502,19e,2005,9,29,281.668,58.419,5,8.1965,26.8925,0.335
AN_0502,19e,2005,9,29,281.668,58.419,7,8.194,26.893,0.29
AN_0502,19e,2005,9,29,281.668,58.419,11,8.2,26.915,0.33
AN_0502,19e,2005,9,29,281.668,58.419,15,8.165,27.103,0.43
AN_0502,19e,2005,9,29,281.668,58.419,18,8.16,27.11,0.22
AN_0502,19e,2005,9,29,281.668,58.419,28,7.71,27.54,0.48
AN_0502,19e,2005,9,29,281.668,58.419,37,7.045,27.929,0.74
AN_0502,19e,2005,9,29,281.668,58.419,51,1.956,29.814,6.04
AN_0502,19e,2005,9,29,281.668,58.419,74,-0.09,30.942,8.72
AN_0502,19e,2005,9,29,281.668,58.419,104,-1.13,31.994,12.79
AN_0502,21c,2005,10,2,279.87,54.689,4,8.947,25.872,0.715
AN_0502,21c,2005,10,2,279.87,54.689,6,8.962,25.829,NA
AN_0502,21c,2005,10,2,279.87,54.689,10,8.946,25.871,0.55
AN_0502,21c,2005,10,2,279.87,54.689,16,8.953,25.982,0.49
AN_0502,21c,2005,10,2,279.87,54.689,25,8.589,26.191,0.78
AN_0502,21c,2005,10,2,279.87,54.689,32,2.981,29.042,4.84
AN_0502,21c,2005,10,2,279.87,54.689,38,0.55,30.347,6.52
AN_0502,21c,2005,10,2,279.87,54.689,52,0.109,30.824,7.61
AN_0502,AN01-05,2005,10,13,268.031,59.99,3,4.289,28.461,0.39
AN_0502,AN01-05,2005,10,13,268.031,59.99,5,4.321,28.46,0.51
AN_0502,AN01-05,2005,10,13,268.031,59.99,8,4.287,28.46,0.71
AN_0502,AN01-05,2005,10,13,268.031,59.99,10,4.304,28.465,0.7
AN_0502,AN01-05,2005,10,13,268.031,59.99,13,4.33,28.503,0.32
AN_0502,AN01-05,2005,10,13,268.031,59.99,15,4.312,28.508,0.75
AN_0502,AN01-05,2005,10,13,268.031,59.99,20,3.632,29.562,1.39
AN_0502,AN01-05,2005,10,13,268.031,59.99,25,2.564,30.294,2.93
AN_0502,AN01-05,2005,10,13,268.031,59.99,30,0.512,31.524,4.36
AN_0502,AN01-05,2005,10,13,268.031,59.99,41,-0.555,32.196,5.4
AN_0502,AN01-05,2005,10,13,268.031,59.99,50,-1.554,32.826,5.76
AN_0502,AN01-05,2005,10,13,268.031,59.99,75,-1.719,33.262,7.11
AN_0502,AN01-05,2005,10,13,268.031,59.99,103,-1.733,33.336,7.61
AN_0502,AN02-05,2005,10,12,268.487,58.776,3,4.292,29.011,0.82
AN_0502,AN02-05,2005,10,12,268.487,58.776,4,4.293,29.011,0.33
AN_0502,AN02-05,2005,10,12,268.487,58.776,8,4.29,29.012,0.58
AN_0502,AN02-05,2005,10,12,268.487,58.776,12,4.292,29.0115,0.355
AN_0502,AN02-05,2005,10,12,268.487,58.776,15,4.285,29.016,0.72
AN_0502,AN02-05,2005,10,12,268.487,58.776,19,4.118,29.187,1.04
AN_0502,AN02-05,2005,10,12,268.487,58.776,29,-0.144,32.564,3.53
AN_0502,AN02-05,2005,10,12,268.487,58.776,39,-0.999,32.735,4.87
AN_0502,AN02-05,2005,10,12,268.487,58.776,50,-1.473,32.764,6.63
AN_0502,AN02-05,2005,10,12,268.487,58.776,73,-1.49,32.791,6.75
AN_0502,AN03-05,2005,10,1,282.104,55.285,3,8.7745,25.5015,0.735
AN_0502,AN03-05,2005,10,1,282.104,55.285,5,8.786,25.477,0.48
AN_0502,AN03-05,2005,10,1,282.104,55.285,10,8.778,25.486,0.56
AN_0502,AN03-05,2005,10,1,282.104,55.285,14,8.788,25.446,0.49
AN_0502,AN03-05,2005,10,1,282.104,55.285,21,8.835,25.759,0.48
AN_0502,AN03-05,2005,10,1,282.104,55.285,28,8.94,26.062,0.43
AN_0502,AN03-05,2005,10,1,282.104,55.285,40,2.056,29.644,5.16
AN_0502,AN03-05,2005,10,1,282.104,55.285,50,-0.029,30.611,6.17
AN_0502,AN03-05,2005,10,1,282.104,55.285,75,-1.351,31.702,7.63
AN_0502,AN03-05,2005,10,1,282.104,55.285,78,-1.361,31.716,7.42
AN_0502,BI-1,2005,10,4,279.493,55.43,10,8.433,26.412,0
AN_0502,BI-1,2005,10,4,279.493,55.43,15,8.434,26.504,0
AN_0502,BI-1,2005,10,4,279.493,55.43,21,8.401,26.579,0
AN_0502,BI-1,2005,10,4,279.493,55.43,25,7.476,27.24,0.72
AN_0502,BI-1,2005,10,4,279.493,55.43,28,5.53,28.209,NA
AN_0502,BI-1,2005,10,4,279.493,55.43,40,1.635,29.662,3.84
AN_0502,BI-1,2005,10,4,279.493,55.43,51,-0.283,30.587,4.82
AN_0502,BI-1,2005,10,4,279.493,55.43,76,-1.403,32.174,7.36
AN_0502,BI-1,2005,10,4,279.493,55.43,83,-1.405,32.206,7.56
AN_0502,BI-2,2005,10,6,279.171,56.751,5,6.714,27.424,0.19
AN_0502,BI-2,2005,10,6,279.171,56.751,10,6.711,27.424,0.27
AN_0502,BI-2,2005,10,6,279.171,56.751,16,6.716,27.424,0.09
AN_0502,BI-2,2005,10,6,279.171,56.751,20,6.714,27.425,0
AN_0502,BI-2,2005,10,6,279.171,56.751,25,6.357,27.613,0.68
AN_0502,BI-2,2005,10,6,279.171,56.751,30,1.432,29.905,4.06
AN_0502,BI-2,2005,10,6,279.171,56.751,38,-0.063,30.369,4.15
AN_0502,BI-2,2005,10,6,279.171,56.751,49,-1.151,31.646,4.68
AN_0502,BI-2,2005,10,6,279.171,56.751,74,-1.586,32.179,5.04
AN_0502,BI-2,2005,10,6,279.171,56.751,104,-1.38,32.807,12.46
AN_0502,BI-2,2005,10,6,279.171,56.751,148,-1.368,32.893,13.31
AN_0502,BI-2,2005,10,6,279.171,56.751,165,-1.364,32.971,13.89
AN_0502,MH01-05,2005,10,10,268.38,57.573,3,5.1515,29.3165,0.52
AN_0502,MH01-05,2005,10,10,268.38,57.573,9,5.158,29.336,0.45
AN_0502,MH01-05,2005,10,10,268.38,57.573,14,5.155,29.45,0.66
AN_0502,MH01-05,2005,10,10,268.38,57.573,17,5.12,29.493,1.03
AN_0502,MH01-05,2005,10,10,268.38,57.573,21,5.119,29.509,0.47
AN_0502,MH01-05,2005,10,10,268.38,57.573,28,4.855,29.719,0.81
AN_0502,MH01-05,2005,10,10,268.38,57.573,40,3.947,30.418,0.95
AN_0502,MH01-05,2005,10,10,268.38,57.573,51,3.917,30.443,1.1
AN_0502,MH01-05,2005,10,10,268.38,57.573,61,3.873,30.482,1.06
AN_0601,101,2006,9,18,282.709,76.406,5,-0.103,31.433,0.11
AN_0601,101,2006,9,18,282.709,76.406,8,-0.09,31.487,0.48
AN_0601,101,2006,9,18,282.709,76.406,18,-0.052,31.824,1.5
AN_0601,101,2006,9,18,282.709,76.406,28,-0.135,32.099,2.31
AN_0601,101,2006,9,18,282.709,76.406,40,-0.151,32.339,3.11
AN_0601,101,2006,9,18,282.709,76.406,50,-0.379,32.447,4.17
AN_0601,101,2006,9,18,282.709,76.406,60,-0.69,32.548,5.02
AN_0601,101,2006,9,18,282.709,76.406,70,-0.924,32.734,5.71
AN_0601,101,2006,9,18,282.709,76.406,80,-1.092,32.855,6.85
AN_0601,101,2006,9,18,282.709,76.406,100,-1.175,32.99,7.9
AN_0601,101,2006,9,18,282.709,76.406,130,-1.035,33.32,8.63
AN_0601,101,2006,9,18,282.709,76.406,160,-1.076,33.562,10.08
AN_0601,101,2006,9,18,282.709,76.406,200,-1.04,33.646,10.92
AN_0601,101,2006,9,18,282.709,76.406,250,-0.617,33.808,13.03
AN_0601,101,2006,9,18,282.709,76.406,305,-0.144,33.999,14.23
AN_0601,103,2006,9,18,283.435,76.361,5,-0.193,31.401,0.29
AN_0601,103,2006,9,18,283.435,76.361,10,-0.096,31.761,1.45
AN_0601,103,2006,9,18,283.435,76.361,15,-0.184,31.98,2.25
AN_0601,103,2006,9,18,283.435,76.361,20,-0.202,32.13,2.65
AN_0601,103,2006,9,18,283.435,76.361,30,-0.094,32.291,3.21
AN_0601,103,2006,9,18,283.435,76.361,40,-0.808,32.448,4.8
